,Date,DEXJPUS,USD/JPY_Returns,USD_21-day_MA,USD_55-day_MA,USD_100-day_MA
2003,1979-01-17,196.8,-0.0017752979964493765,195.6561904761897,193.7869090909081,191.15180000000066
2004,1979-01-18,196.75,-0.0002540650406505085,195.83238095238016,194.1096363636354,191.20030000000065
2005,1979-01-19,198.25,0.007623888182973326,196.06809523809443,194.49509090908995,191.27260000000064
2006,1979-01-22,197.63,-0.0031273644388398747,196.21238095238013,194.82472727272628,191.32320000000064
2007,1979-01-23,197.9,0.0013661893437231232,196.34095238095156,195.04109090908992,191.36870000000067
2008,1979-01-24,197.7,-0.001010611419909102,196.51238095238008,195.22018181818083,191.4518000000007
2009,1979-01-25,199.0,0.006575619625695639,196.7028571428563,195.40199999999902,191.5511000000007
2010,1979-01-26,199.55,0.0027638190954775155,196.94333333333248,195.57109090908992,191.64150000000072
2011,1979-01-29,200.1,0.0027562014532698242,197.23619047618965,195.8047272727263,191.7345000000007
2012,1979-01-30,200.75,0.0032483758120940287,197.5433333333325,196.03836363636265,191.84050000000067
2013,1979-01-31,202.2,0.007222914072229081,197.90619047618964,196.28563636363538,191.9625000000007
2014,1979-02-01,202.75,0.002720079129574726,198.19904761904678,196.54563636363537,192.0795000000007
2015,1979-02-02,201.6,-0.005672009864365002,198.44666666666586,196.77563636363536,192.16650000000067
2016,1979-02-05,199.85,-0.00868055555555558,198.59904761904684,196.93654545454447,192.24600000000063
2017,1979-02-06,199.05,-0.004003002251688703,198.76095238095164,197.02654545454445,192.32150000000064
2018,1979-02-07,196.0,-0.015322783220296454,198.72999999999925,197.03381818181717,192.38250000000062
2019,1979-02-08,197.7,0.00867346938775504,198.77999999999926,197.08654545454448,192.45800000000062
2020,1979-02-09,198.8,0.005563985837127028,198.80619047618976,197.15563636363535,192.5475000000006
2021,1979-02-13,199.7,0.00452716297786715,198.90619047618972,197.25563636363538,192.63650000000064
2022,1979-02-14,200.4,0.0035052578868304263,199.02999999999923,197.3529090909081,192.73750000000067
2023,1979-02-15,200.25,-0.0007485029940119681,199.1776190476183,197.4301818181808,192.85200000000066
2024,1979-02-16,200.7,0.0022471910112358273,199.36333333333255,197.50199999999901,192.98150000000066
2025,1979-02-20,201.05,0.0017438963627305348,199.5680952380945,197.57563636363537,193.10950000000065
2026,1979-02-21,201.85,0.003979109674210335,199.73952380952306,197.62563636363538,193.25150000000065
2027,1979-02-22,201.4,-0.002229378251176528,199.91904761904684,197.6201818181808,193.37400000000062
2028,1979-02-23,201.4,0.0,200.08571428571352,197.68836363636262,193.49700000000067
2029,1979-02-26,202.08,0.0033763654419067812,200.29428571428494,197.77163636363534,193.62580000000068
2030,1979-02-27,201.9,-0.0008907363420428416,200.43238095238016,197.85072727272626,193.7529000000007
2031,1979-02-28,202.65,0.003714710252600284,200.5799999999992,197.92345454545352,193.89090000000073
2032,1979-03-01,203.75,0.005428077966938005,200.75380952380868,198.0261818181808,194.05340000000072
2033,1979-03-02,204.9,0.005644171779141116,200.95142857142773,198.18799999999896,194.23240000000075
2034,1979-03-05,204.73,-0.0008296730112250517,201.0719047619039,198.3403636363626,194.40670000000074
2035,1979-03-06,204.5,-0.001123430860157204,201.15523809523725,198.4903636363626,194.56770000000074
2036,1979-03-07,204.0,-0.0024449877750610804,201.26952380952292,198.64399999999898,194.7287000000007
2037,1979-03-08,204.18,0.0008823529411765563,201.47571428571342,198.79636363636263,194.91200000000075
2038,1979-03-09,204.7,0.0025467724556762494,201.74476190476102,199.00818181818084,195.09300000000076
2039,1979-03-12,205.73,0.00503175378602827,202.20809523809433,199.23418181818084,195.29130000000075
2040,1979-03-13,208.65,0.014193360229427077,202.72952380952287,199.48963636363538,195.53930000000076
2041,1979-03-14,207.28,-0.006566019650131816,203.1333333333324,199.70927272727175,195.78960000000075
2042,1979-03-15,206.95,-0.001592049401775486,203.4785714285705,199.9429090909081,196.03610000000077
2043,1979-03-16,207.45,0.002416042522348283,203.81428571428478,200.16927272727176,196.2781000000008
2044,1979-03-19,207.0,-0.002169197396963085,204.13571428571336,200.39654545454448,196.53010000000077
2045,1979-03-20,207.17,0.0008212560386473555,204.4438095238086,200.63690909090812,196.78630000000078
2046,1979-03-21,206.95,-0.001061929816093099,204.72476190476095,200.86690909090814,197.03030000000078
2047,1979-03-22,205.5,-0.007006523314810331,204.89857142857048,201.0654545454536,197.2898000000008
2048,1979-03-23,205.9,0.001946472019464851,205.11285714285617,201.2345454545445,197.56580000000082
2049,1979-03-26,206.8,0.004371053909664857,205.36999999999907,201.42363636363538,197.8438000000008
2050,1979-03-27,207.15,0.0016924564796905184,205.61142857142764,201.61454545454447,198.14480000000083
2051,1979-03-28,207.88,0.0035240164132270824,205.89619047618956,201.8369090909081,198.42860000000084
2052,1979-03-29,208.37,0.0023571291129498295,206.16857142857052,202.04999999999905,198.65230000000082
2053,1979-03-30,209.58,0.005806977971877014,206.44619047618957,202.28509090908994,198.86960000000087
2054,1979-04-02,211.65,0.009876896650443667,206.76761904761813,202.52872727272631,199.0961000000009
2055,1979-04-03,214.4,0.012993149066855558,207.22809523809434,202.83418181818084,199.3376000000009
2056,1979-04-04,215.28,0.004104477611940327,207.74142857142766,203.15199999999905,199.61790000000087
2057,1979-04-05,215.23,-0.000232255667038328,208.27619047618953,203.4807272727263,199.89120000000085
2058,1979-04-06,214.9,-0.0015332435069459471,208.7866666666657,203.80981818181723,200.15420000000088
2059,1979-04-09,213.5,-0.006514657980456029,209.20571428571333,204.1143636363627,200.40470000000087
2060,1979-04-10,212.75,-0.003512880562060894,209.53999999999905,204.37799999999905,200.64270000000087
2061,1979-04-11,213.5,0.003525264394829586,209.77095238095146,204.66654545454452,200.86770000000087
2062,1979-04-12,215.75,0.01053864168618257,210.1742857142848,204.99109090909,201.0842000000009
2063,1979-04-13,215.9,0.0006952491309386577,210.60047619047526,205.32199999999906,201.28720000000092
2064,1979-04-16,216.45,0.002547475683186473,211.0290476190467,205.6392727272718,201.50370000000095
2065,1979-04-17,218.0,0.007161007161007316,211.55285714285623,205.97472727272637,201.73370000000094
2066,1979-04-18,215.4,-0.011926605504587129,211.94476190476095,206.25290909090816,201.94570000000095
2067,1979-04-19,216.18,0.0036211699164345745,212.3842857142848,206.53345454545362,202.15700000000095
2068,1979-04-20,218.3,0.009806642612637528,212.9938095238086,206.82618181818086,202.38000000000093
2069,1979-04-23,218.35,0.00022904260192380121,213.5866666666658,207.10981818181725,202.59600000000094
2070,1979-04-24,218.45,0.0004579803068467392,214.14142857142767,207.4161818181809,202.81050000000093
2071,1979-04-25,218.2,-0.0011444266422522276,214.66761904761816,207.74981818181726,203.00150000000096
2072,1979-04-26,218.1,-0.00045829514207151867,215.15428571428484,208.0961818181809,203.16550000000095
2073,1979-04-27,219.9,0.008253094910591452,215.70333333333244,208.53072727272635,203.38800000000094
2074,1979-04-30,221.8,0.00864029104138253,216.28523809523722,208.96890909090814,203.63100000000094
2075,1979-05-01,224.4,0.011722272317403082,216.89238095238008,209.4343636363627,203.89950000000096
2076,1979-05-02,224.95,0.002450980392156854,217.39476190476103,209.8934545454536,204.16250000000093
2077,1979-05-03,224.8,-0.0006668148477438907,217.8480952380944,210.33709090908997,204.42950000000096
2078,1979-05-04,221.5,-0.014679715302491125,218.14666666666585,210.7234545454536,204.68450000000095
2079,1979-05-07,214.8,-0.030248306997742613,218.14190476190396,210.97981818181722,204.86900000000097
2080,1979-05-08,215.15,0.0016294227188080601,218.22047619047538,211.23618181818085,205.058000000001
2081,1979-05-09,213.15,-0.009295840111550047,218.23952380952298,211.44163636363538,205.234000000001
2082,1979-05-10,214.58,0.006708890452732819,218.29095238095155,211.68127272727176,205.421800000001
2083,1979-05-11,215.13,0.0025631466119862,218.26142857142773,211.9309090909081,205.64260000000104
2084,1979-05-14,214.0,-0.005252637939850313,218.17095238095158,212.1476363636354,205.84960000000103
2085,1979-05-15,214.2,0.0009345794392523477,218.06380952380871,212.37127272727176,206.04560000000106
2086,1979-05-16,214.35,0.0007002801120448154,217.8899999999992,212.58399999999907,206.23710000000105
2087,1979-05-17,216.7,0.010963377653370632,217.95190476190396,212.81945454545362,206.46310000000108
2088,1979-05-18,218.8,0.009690816797415902,218.07666666666586,213.0721818181809,206.70110000000105
2089,1979-05-21,218.8,0.0,218.1004761904754,213.32799999999907,206.94410000000104
2090,1979-05-22,219.4,0.002742230347349217,218.15047619047536,213.59890909090814,207.19860000000105
2091,1979-05-23,219.15,-0.0011394712853236566,218.1838095238087,213.8743636363627,207.4471000000011
2092,1979-05-24,218.65,-0.0022815423226101306,218.20523809523723,214.13745454545358,207.6878000000011
2093,1979-05-25,219.75,0.005030871255431002,218.28380952380866,214.41109090908992,207.9193000000011
2094,1979-05-28,220.45,0.0031854379977245273,218.30999999999915,214.67872727272632,208.1598000000011
2095,1979-05-29,222.05,0.007257881605806427,218.3219047619039,214.92236363636266,208.41380000000106
2096,1979-05-31,220.35,-0.007655933348345023,218.1290476190468,215.15999999999903,208.66080000000105
2097,1979-06-01,221.28,0.004220558202859159,217.95428571428488,215.42054545454448,208.907100000001
2098,1979-06-04,219.75,-0.006914316702819945,217.7138095238087,215.64418181818084,209.138100000001
2099,1979-06-05,221.15,0.006370875995449499,217.697142857142,215.90145454545356,209.36710000000102
2100,1979-06-06,220.35,-0.003617454216595095,217.96142857142772,216.1410909090899,209.594600000001
2101,1979-06-07,219.55,-0.003630587701384136,218.17095238095158,216.3701818181808,209.812100000001
2102,1979-06-08,218.6,-0.004327032566613598,218.43047619047542,216.60836363636264,210.02660000000097
2103,1979-06-11,218.83,0.001052150045745659,218.63285714285635,216.84345454545354,210.246900000001
2104,1979-06-12,219.7,0.003975688890919704,218.8504761904754,217.07799999999904,210.476400000001
2105,1979-06-13,220.15,0.002048247610377807,219.14333333333252,217.31436363636266,210.69540000000103
2106,1979-06-14,220.18,0.00013627072450606015,219.42809523809444,217.53799999999904,210.920900000001
2107,1979-06-15,218.8,-0.006267599236987942,219.6399999999992,217.72763636363538,211.129900000001
2108,1979-06-18,219.9,0.005027422303473417,219.79238095238014,217.91527272727174,211.351900000001
2109,1979-06-19,218.65,-0.005684402000909472,219.78523809523728,218.04254545454447,211.548400000001
2110,1979-06-20,219.0,0.0016007317630917228,219.79476190476106,218.12618181818084,211.74290000000101
2111,1979-06-21,218.95,-0.00022831050228311334,219.7733333333325,218.1929090909081,211.93140000000105
2112,1979-06-22,215.8,-0.014386846311943313,219.61380952380873,218.20327272727175,212.08190000000104
2113,1979-06-25,213.24,-0.011862835959221552,219.35619047618968,218.17309090908992,212.19230000000104
2114,1979-06-26,215.9,0.012474207465766218,219.17285714285632,218.21672727272627,212.32380000000106
2115,1979-06-27,216.4,0.0023158869847150765,218.97999999999917,218.2830909090899,212.47180000000108
2116,1979-06-28,216.55,0.0006931608133087241,218.7180952380944,218.33854545454443,212.6388000000011
2117,1979-06-29,217.8,0.005772338951743228,218.59666666666584,218.37581818181715,212.8263000000011
2118,1979-07-02,218.3,0.0022956841138659367,218.45476190476109,218.4194545454535,213.0493000000011
2119,1979-07-03,218.4,0.0004580852038478245,218.39047619047537,218.45490909090805,213.2563000000011
2120,1979-07-05,217.0,-0.0064102564102563875,218.19285714285633,218.43672727272622,213.4383000000011
2121,1979-07-06,217.5,0.0023041474654377225,218.05714285714203,218.47490909090806,213.6163000000011
2122,1979-07-09,217.5,0.0,217.95952380952298,218.49890909090803,213.7873000000011
2123,1979-07-10,217.68,0.0008275862068964912,217.91571428571345,218.48763636363535,213.96160000000108
2124,1979-07-11,217.45,-0.0010565968393974057,217.84999999999914,218.4712727272717,214.1291000000011
2125,1979-07-12,217.25,-0.0009197516670498285,217.7333333333325,218.4494545454535,214.2911000000011
2126,1979-07-13,217.35,0.0004602991944764323,217.5999999999992,218.43399999999895,214.4461000000011
2127,1979-07-16,216.8,-0.0025304807913503202,217.43904761904682,218.41036363636258,214.60010000000108
2128,1979-07-17,216.45,-0.0016143911439115977,217.32714285714204,218.34763636363533,214.75060000000107
2129,1979-07-18,213.6,-0.013167013167013186,217.02714285714205,218.19854545454444,214.86580000000103
2130,1979-07-19,216.0,0.011235955056179803,216.9009523809516,218.04581818181717,215.00680000000102
2131,1979-07-20,217.1,0.0050925925925926485,216.81047619047544,217.90309090908988,215.151300000001
2132,1979-07-23,215.75,-0.006218332565637974,216.6580952380945,217.73854545454444,215.271300000001
2133,1979-07-24,214.4,-0.006257242178447253,216.5914285714278,217.60945454545353,215.366300000001
2134,1979-07-25,215.25,0.003964552238805874,216.68714285714208,217.61763636363537,215.471500000001
2135,1979-07-26,215.03,-0.001022067363530721,216.64571428571352,217.61545454545356,215.576800000001
2136,1979-07-27,215.4,0.0017206901362600835,216.5980952380945,217.65636363636264,215.690800000001
2137,1979-07-30,215.8,0.0018570102135562205,216.56238095238018,217.67854545454446,215.80700000000098
2138,1979-07-31,216.7,0.0041705282669137755,216.50999999999922,217.70709090908994,215.927000000001
2139,1979-08-01,216.05,-0.002999538532533319,216.40285714285636,217.74436363636266,216.03020000000097
2140,1979-08-02,216.55,0.002314279102059613,216.31476190476116,217.7870909090899,216.10920000000095
2141,1979-08-03,216.9,0.0016162549064879794,216.30999999999923,217.83345454545352,216.205400000001
2142,1979-08-06,216.45,-0.0020746887966806016,216.25999999999922,217.82890909090807,216.300400000001
2143,1979-08-07,216.5,0.00023100023100020017,216.2123809523802,217.7870909090899,216.39090000000098
2144,1979-08-08,216.5,0.0,216.1561904761897,217.74527272727173,216.48590000000098
2145,1979-08-09,216.05,-0.002078521939953726,216.08952380952303,217.68436363636263,216.574700000001
2146,1979-08-10,215.9,-0.0006942837306179728,216.0252380952373,217.62527272727172,216.664200000001
2147,1979-08-13,216.58,0.0031496062992126816,215.98857142857062,217.58763636363537,216.77500000000103
2148,1979-08-14,216.8,0.0010157909317574099,215.98857142857062,217.533999999999,216.884000000001
2149,1979-08-15,216.85,0.0002306273062728792,216.00761904761825,217.46854545454443,216.984500000001
2150,1979-08-16,216.98,0.0005994927369148417,216.1685714285706,217.3763636363626,217.08280000000096
2151,1979-08-17,217.3,0.0014747903032539256,216.23047619047537,217.32090909090806,217.17700000000096
2152,1979-08-20,217.38,0.00036815462494232953,216.2438095238087,217.24999999999895,217.26710000000097
2153,1979-08-21,217.85,0.002162112429846319,216.34380952380872,217.2154545454535,217.34980000000095
2154,1979-08-22,219.5,0.007574018820289297,216.58666666666588,217.1854545454535,217.42830000000092
2155,1979-08-23,219.12,-0.001731207289293879,216.77095238095157,217.16309090908987,217.4755000000009
2156,1979-08-24,219.25,0.0005932822197882714,216.97190476190397,217.15763636363533,217.5152000000009
2157,1979-08-27,220.95,0.007753705815279233,217.2361904761897,217.20036363636262,217.57240000000093
2158,1979-08-28,220.55,-0.0018103643358224897,217.4623809523802,217.23163636363535,217.6289000000009
2159,1979-08-29,221.93,0.0062570845613239,217.7114285714278,217.27218181818077,217.7132000000009
2160,1979-08-30,219.95,-0.00892173207768221,217.8971428571421,217.26854545454444,217.7852000000009
2161,1979-08-31,220.4,0.002045919527165374,218.0804761904754,217.27254545454443,217.85420000000093
2162,1979-09-04,221.05,0.0029491833030852455,218.27809523809447,217.3134545454535,217.90720000000093
2163,1979-09-05,221.5,0.002035738520696606,218.51857142857065,217.34254545454442,217.9632000000009
2164,1979-09-06,220.85,-0.00293453724604964,218.72571428571354,217.38254545454444,218.0072000000009
2165,1979-09-07,220.8,-0.0002263980076974148,218.93047619047545,217.4152727272717,218.03520000000088
2166,1979-09-10,220.9,0.00045289855072461194,219.16142857142782,217.45072727272623,218.0902000000009
2167,1979-09-11,221.55,0.0029425079221367945,219.43047619047545,217.55527272727167,218.14390000000085
2168,1979-09-12,222.2,0.0029338749717895407,219.69809523809448,217.7181818181808,218.18290000000087
2169,1979-09-13,223.6,0.006300630063006407,220.02190476190404,217.8581818181808,218.23540000000088
2170,1979-09-14,223.4,-0.0008944543828264262,220.33380952380875,217.98545454545354,218.2849000000009
2171,1979-09-17,223.48,0.0003581020590868178,220.64333333333258,218.11145454545354,218.33770000000086
2172,1979-09-18,223.8,0.0014318954716305843,220.95285714285637,218.22054545454444,218.39470000000088
2173,1979-09-19,223.43,-0.0016532618409293987,221.24095238095163,218.3138181818172,218.43000000000086
2174,1979-09-20,220.3,-0.01400886183592176,221.35761904761827,218.34836363636265,218.41500000000087
2175,1979-09-21,222.45,0.009759418974126133,221.49809523809446,218.44745454545355,218.39550000000088
2176,1979-09-24,223.1,0.0029220049449314445,221.68761904761828,218.54927272727176,218.37700000000083
2177,1979-09-25,222.8,-0.0013446884805019543,221.85666666666592,218.64563636363536,218.35700000000085
2178,1979-09-26,222.6,-0.0008976660682227244,221.93523809523737,218.73509090908993,218.36800000000082
2179,1979-09-27,223.55,0.004267744833782672,222.0780952380945,218.84599999999898,218.45550000000082
2180,1979-09-28,224.5,0.0042496085886825075,222.20047619047546,218.97781818181716,218.5490000000008
2181,1979-10-01,225.25,0.0033407572383072903,222.45285714285643,219.12145454545353,218.6700000000008
2182,1979-10-02,225.35,0.0004439511653717698,222.68857142857073,219.27690909090808,218.77770000000078
2183,1979-10-03,224.45,-0.003993787441757268,222.8504761904755,219.42236363636263,218.87090000000077
2184,1979-10-04,223.4,-0.004678102027177444,222.94095238095164,219.60054545454443,218.96490000000077
2185,1979-10-05,224.15,0.003357206803939139,223.0980952380945,219.74872727272626,219.06440000000077
2186,1979-10-09,226.0,0.008253401739906296,223.3457142857135,219.91054545454443,219.1809000000008
2187,1979-10-10,225.6,-0.0017699115044248481,223.56952380952308,220.08963636363535,219.26990000000077
2188,1979-10-11,226.4,0.0035460992907800915,223.80047619047542,220.30781818181717,219.3459000000008
2189,1979-10-12,227.5,0.004858657243816289,224.0528571428564,220.53054545454444,219.4329000000008
2190,1979-10-15,229.8,0.010109890109890163,224.3480952380945,220.79909090908987,219.5369000000008
2191,1979-10-16,232.0,0.009573542210617791,224.7576190476183,221.10090909090806,219.66540000000077
2192,1979-10-17,234.1,0.009051724137931094,225.26333333333264,221.43363636363534,219.81990000000076
2193,1979-10-18,232.18,-0.008201623237932498,225.66238095238026,221.7150909090899,219.94420000000073
2194,1979-10-19,230.65,-0.006589714876389041,226.00619047618974,221.98054545454443,220.04620000000077
2195,1979-10-22,233.8,0.01365705614567525,226.64904761904688,222.2941818181808,220.16370000000074
2196,1979-10-23,235.4,0.006843455945252375,227.26571428571356,222.63054545454443,220.3142000000008
2197,1979-10-24,234.5,-0.0038232795242141293,227.80857142857067,222.95872727272624,220.4464000000008
2198,1979-10-25,233.9,-0.0025586353944562212,228.33714285714208,223.27509090908987,220.58790000000081
2199,1979-10-26,234.3,0.0017101325352715246,228.89428571428493,223.59872727272622,220.71940000000077
2200,1979-10-29,235.98,0.007170294494238005,229.48619047618965,223.96109090908985,220.8757000000008
2201,1979-10-30,238.1,0.008983812187473461,230.1338095238087,224.36472727272624,221.06120000000078
2202,1979-10-31,237.85,-0.0010499790004200316,230.73380952380873,224.75145454545353,221.25370000000078
2203,1979-11-01,238.15,0.0012612991381122374,231.3433333333325,225.13963636363533,221.4469000000008
2204,1979-11-02,234.55,-0.015116523199664056,231.8242857142849,225.4614545454535,221.59540000000078
2205,1979-11-05,237.1,0.010871882327861737,232.4766666666659,225.8272727272717,221.76490000000075
2206,1979-11-07,240.2,0.013074652045550472,233.24095238095163,226.24363636363537,221.96510000000075
2207,1979-11-08,241.3,0.004579517069109196,233.96952380952305,226.67854545454446,222.19010000000074
2208,1979-11-09,243.55,0.009324492333195211,234.82428571428494,227.14581818181716,222.42660000000072
2209,1979-11-13,246.6,0.012523095873537171,235.78619047618974,227.63854545454444,222.7061000000007
2210,1979-11-14,243.35,-0.013179237631792406,236.54095238095167,228.0790909090899,222.9496000000007
2211,1979-11-15,247.2,0.015820834189439026,237.3695238095231,228.5872727272717,223.23210000000068
2212,1979-11-16,246.5,-0.0028317152103559673,238.05999999999926,229.05181818181717,223.5391000000007
2213,1979-11-19,245.25,-0.005070993914807254,238.59095238095165,229.5009090909081,223.85920000000067
2214,1979-11-20,246.2,0.003873598369011244,239.25857142857066,229.9421818181808,224.16220000000067
2215,1979-11-21,248.1,0.0077173030056865155,240.0895238095231,230.45399999999898,224.47920000000065
2216,1979-11-23,249.0,0.0036275695284160303,240.8133333333326,230.973999999999,224.80370000000065
2217,1979-11-26,250.85,0.007429718875501923,241.54904761904692,231.5158181818172,225.13420000000065
2218,1979-11-27,249.45,-0.00558102451664344,242.26095238095166,232.02399999999903,225.44570000000064
2219,1979-11-28,248.95,-0.0020044097013429685,242.97761904761833,232.53490909090814,225.75120000000064
2220,1979-11-29,248.85,-0.00040168708576016066,243.67047619047548,233.04490909090816,226.06970000000064
2221,1979-11-30,249.55,0.002812939521800395,244.316666666666,233.56581818181724,226.39020000000062
2222,1979-12-03,248.89,-0.002644760569024296,244.8304761904755,234.06290909090814,226.7041000000006
2223,1979-12-04,247.5,-0.0055847964964441665,245.2899999999993,234.52290909090814,227.00230000000062
2224,1979-12-05,245.7,-0.0072727272727273196,245.64952380952315,234.92472727272633,227.28480000000062
2225,1979-12-06,243.6,-0.008547008547008517,246.0804761904755,235.29199999999906,227.5483000000006
2226,1979-12-07,240.2,-0.013957307060755375,246.22809523809454,235.5959999999991,227.77680000000063
2227,1979-12-10,232.65,-0.03143213988343041,245.86857142857073,235.75690909090818,227.93530000000064
2228,1979-12-11,233.3,0.002793896410917762,245.48761904761835,235.9363636363627,228.10380000000063
2229,1979-12-12,237.9,0.019717102443206125,245.2185714285707,236.25636363636272,228.34680000000066
2230,1979-12-13,240.7,0.01176965111391337,244.93761904761828,236.58818181818089,228.59380000000067
2231,1979-12-14,242.55,0.007685916078105537,244.89952380952303,236.94181818181724,228.84830000000068
2232,1979-12-17,240.1,-0.010101010101010166,244.56142857142783,237.25636363636272,229.09180000000066
2233,1979-12-18,239.4,-0.002915451895043719,244.2233333333326,237.56181818181724,229.34180000000066
2234,1979-12-19,239.0,-0.001670843776106934,243.92571428571352,237.84272727272636,229.57930000000067
2235,1979-12-20,236.6,-0.010041841004184149,243.4685714285707,238.06272727272636,229.79500000000064
2236,1979-12-21,239.9,0.01394759087066788,243.07809523809448,238.32909090908998,230.04000000000065
2237,1979-12-24,239.8,-0.00041684035014588616,242.63999999999925,238.59181818181725,230.28000000000065
2238,1979-12-26,239.05,-0.0031276063386155295,242.07809523809448,238.85727272727175,230.50350000000063
2239,1979-12-27,239.8,0.0031374189500104066,241.61857142857068,239.15545454545358,230.74100000000064
2240,1979-12-28,240.55,0.0031276063386154185,241.2185714285707,239.45363636363538,230.98100000000065
2241,1979-12-31,240.3,-0.0010392849719392805,240.81142857142783,239.71363636363537,231.21500000000063
2242,1980-01-02,238.45,-0.00769870994590105,240.2828571428564,239.94727272727175,231.43500000000063
2243,1980-01-03,238.35,-0.00041937513105472224,239.78095238095162,240.16454545454448,231.6535000000006
2244,1980-01-04,234.8,-0.014894063352213105,239.17619047618973,240.29727272727175,231.8365000000006
2245,1980-01-07,231.55,-0.013841567291311807,238.50238095238024,240.32909090908993,231.9915000000006
2246,1980-01-08,234.75,0.01381990930684518,238.08095238095163,240.3790909090899,232.18000000000058
2247,1980-01-09,234.95,0.0008519701810436597,237.83095238095163,240.39454545454447,232.36370000000056
2248,1980-01-10,235.8,0.00361779101936599,237.98095238095166,240.46036363636264,232.55370000000056
2249,1980-01-11,236.05,0.0010602205258694042,238.11190476190404,240.55854545454446,232.74570000000057
2250,1980-01-14,236.2,0.0006354585892818232,238.03095238095167,240.60218181818084,232.93790000000058
2251,1980-01-15,239.65,0.014606265876375923,237.98095238095166,240.67945454545358,233.1614000000006
2252,1980-01-16,238.15,-0.006259127894846617,237.77142857142783,240.74581818181719,233.36910000000063
2253,1980-01-17,239.9,0.0073483098887257015,237.761904761904,240.8549090909081,233.58960000000064
2254,1980-01-18,239.65,-0.0010421008753647154,237.77380952380875,240.95218181818083,233.79110000000065
2255,1980-01-21,241.0,0.005633215105361966,237.86904761904685,241.04345454545359,234.00990000000067
2256,1980-01-22,239.7,-0.0053941908713693865,238.01666666666586,241.0725454545445,234.21440000000067
2257,1980-01-23,237.25,-0.010221109720483845,237.8904761904754,241.0616363636354,234.37740000000068
2258,1980-01-24,239.35,0.008851422550052668,237.86904761904685,241.08345454545358,234.56540000000066
2259,1980-01-25,239.6,0.001044495508669252,237.89523809523732,241.1752727272718,234.74210000000065
2260,1980-01-28,240.22,0.002587646076794625,237.91523809523733,241.23199999999903,234.94480000000064
2261,1980-01-29,239.35,-0.0036216801265507303,237.85809523809448,241.2165454545445,235.13430000000062
2262,1980-01-30,239.5,0.0006266973052015956,237.81999999999923,241.18381818181723,235.31880000000064
2263,1980-01-31,239.33,-0.0007098121085594711,237.861904761904,241.10709090908998,235.49710000000064
2264,1980-02-01,240.45,0.004679730915472247,237.96190476190398,240.9952727272718,235.69310000000067
2265,1980-02-04,240.29,-0.0006654190060303433,238.22333333333253,240.93963636363543,235.8880000000007
2266,1980-02-05,240.1,-0.0007907112239377012,238.6304761904754,240.81054545454452,236.08000000000067
2267,1980-02-06,240.1,0.0,238.88523809523733,240.6941818181809,236.26550000000066
2268,1980-02-07,240.09,-4.164931278627382e-05,239.12999999999926,240.60036363636272,236.44440000000066
2269,1980-02-08,241.65,0.006497563413719876,239.40857142857064,240.51763636363543,236.62490000000068
2270,1980-02-11,241.4,-0.001034554107179786,239.66333333333253,240.39581818181722,236.80490000000066
2271,1980-02-13,242.1,0.0028997514498756427,239.94428571428494,240.2703636363627,236.99110000000067
2272,1980-02-14,243.39,0.005328376703841453,240.1223809523802,240.1347272727263,237.18700000000067
2273,1980-02-15,243.2,-0.0007806401249024209,240.3628571428564,240.02109090908993,237.38470000000066
2274,1980-02-19,245.36,0.008881578947368629,240.6228571428564,239.95581818181722,237.63530000000068
2275,1980-02-20,246.05,0.002812194326703654,240.92761904761832,239.90490909090812,237.87130000000067
2276,1980-02-21,246.09,0.000162568583621292,241.1699999999993,239.84199999999902,238.1012000000007
2277,1980-02-22,247.45,0.005526433418667986,241.53904761904693,239.81581818181724,238.34770000000069
2278,1980-02-25,248.35,0.0036370984037179532,242.06761904761836,239.8312727272718,238.6052000000007
2279,1980-02-26,248.08,-0.001087175357358472,242.4833333333326,239.8745454545445,238.85050000000072
2280,1980-02-27,248.45,0.0014914543695581095,242.90476190476116,239.96272727272634,239.0900000000007
2281,1980-02-28,248.4,-0.00020124773596286172,243.29428571428494,240.11181818181723,239.32150000000075
2282,1980-02-29,251.65,0.013083735909822813,243.8799999999992,240.45727272727177,239.58450000000076
2283,1980-03-03,247.85,-0.01510033777071329,244.27761904761826,240.72181818181724,239.81850000000074
2284,1980-03-04,246.4,-0.005850312689126391,244.6142857142849,240.8763636363627,240.04850000000076
2285,1980-03-05,246.88,0.001948051948051921,244.9204761904754,240.9887272727263,240.27580000000074
2286,1980-03-06,248.1,0.004941672067401148,245.2923809523802,241.0896363636354,240.49680000000072
2287,1980-03-07,247.85,-0.0010076582023377245,245.66142857142782,241.2305454545445,240.71930000000074
2288,1980-03-10,247.93,0.00032277587250351125,246.03428571428495,241.38563636363543,240.93460000000073
2289,1980-03-11,247.3,-0.002541039809623613,246.37761904761828,241.5365454545445,241.1326000000007
2290,1980-03-12,247.5,0.0008087343307723316,246.65619047618972,241.7347272727263,241.30960000000073
2291,1980-03-13,248.1,0.00242424242424244,246.9752380952374,241.88381818181725,241.4706000000007
2292,1980-03-14,249.05,0.003829101168883575,247.30619047618976,242.05199999999905,241.62010000000072
2293,1980-03-17,248.9,-0.0006022886970488139,247.56857142857066,242.23109090908997,241.78730000000073
2294,1980-03-18,249.1,0.0008035355564484092,247.84952380952308,242.4001818181809,241.97180000000068
